2,00;1,00;6,00;2,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
5,00;2,00;2,00;5,00;1,00;2,00;1,00;1,00;10,00;;2,00;1,00;1,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;2,00;2,00;2,00;1,00;2,00;1,00;2,00;0,00;;2,00;1,00;4,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;2,00;3,00;5,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
3,00;4,00;4,00;3,00;1,00;3,00;3,00;2,00;0,00;;2,00;2,00;2,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;3,00;3,00;1,00;2,00;2,00;1,00;5,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;2,00;3,00;1,00;2,00;2,00;2,00;0,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;3,00;4,00;1,00;2,00;2,00;1,00;10,00;;1,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;4,00;4,00;3,00;1,00;1,00;2,00;2,00;0,00;;2,00;1,00;2,00;2,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;2,00;4,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;3,00;1,00;2,00;2,00;1,00;7,50;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;3,00;1,00;2,00;2,00;2,00;3,00;;1,00;1,00;3,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;2,00;4,00;1,00;2,00;2,00;2,00;1,50;;1,00;1,00;3,00;2,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;6,00;6,00;3,00;3,00;2,00;2,00;10,00;;2,00;2,00;3,00;7,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;5,00;5,00;1,00;1,00;1,00;2,00;5,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;4,00;2,00;2,00;1,00;2,00;1,00;2,00;10,00;;1,00;2,00;5,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;3,00;4,00;1,00;2,00;2,00;2,00;0,00;;1,00;1,00;5,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
5,00;1,00;3,00;3,00;1,00;2,00;2,00;1,00;0,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;4,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;7,00;6,00;3,00;1,00;1,00;2,00;1,00;0,00;;2,00;2,00;2,00;6,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;2,00;4,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;4,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;4,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;2,00;4,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;4,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;6,00;6,00;1,00;2,00;2,00;1,00;0,00;;1,00;2,00;4,00;7,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;4,00;4,00;5,00;1,00;1,00;2,00;1,00;0,00;;2,00;1,00;4,00;2,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;4,00;3,00;1,00;2,00;2,00;1,00;50,00;;2,00;2,00;3,00;6,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;3,00;1,00;2,00;2,00;2,00;0,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;4,00;5,00;1,00;2,00;1,00;1,00;0,00;;2,00;1,00;4,00;7,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;3,00;4,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;3,00;4,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;2,00;1,00;5,00;1,00;2,00;2,00;1,00;10,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;4,00;4,00;1,00;3,00;1,00;2,00;6,00;;1,00;2,00;3,00;6,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;2,00;2,00;1,00;3,00;2,00;2,00;0,00;;1,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;3,00;4,00;3,00;2,00;2,00;1,00;0,00;;1,00;2,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;5,00;3,00;2,00;3,00;#NUL!;1,00;;#NUL!;#NUL!;#NUL!;#NUL!;#NUL!;#NUL!;0,00;0,00;1,00;0,00;0,00;#NUL!
1,00;1,00;2,00;5,00;1,00;3,00;3,00;2,00;10,00;;2,00;1,00;1,00;4,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;2,00;4,00;1,00;2,00;1,00;2,00;1,50;;1,00;1,00;2,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;2,00;2,00;1,00;2,00;2,00;2,00;0,00;;1,00;1,00;3,00;5,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;3,00;4,00;1,00;2,00;2,00;1,00;12,50;;1,00;1,00;4,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
4,00;4,00;3,00;5,00;1,00;2,00;1,00;2,00;0,00;;1,00;1,00;1,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;5,00;5,00;1,00;2,00;2,00;1,00;5,00;;1,00;2,00;4,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;4,00;2,00;1,00;2,00;3,00;2,00;5,00;;1,00;2,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;3,00;2,00;1,00;2,00;2,00;2,00;2,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;2,00;2,00;3,00;1,00;2,00;2,00;2,00;0,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;6,00;3,00;1,00;2,00;2,00;1,00;5,00;;2,00;2,00;3,00;5,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;3,00;4,00;1,00;2,00;1,00;2,00;0,00;;1,00;2,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;6,00;4,00;1,00;1,00;2,00;1,00;5,00;;2,00;2,00;1,00;4,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;1,00;2,00;1,00;1,00;1,00;2,00;0,00;;2,00;3,00;2,00;6,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;3,00;6,00;1,00;3,00;3,00;1,00;50,00;;2,00;3,00;3,00;6,00;2,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;5,00;1,00;1,00;2,00;2,00;0,00;;2,00;1,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;6,00;6,00;1,00;2,00;3,00;1,00;0,00;;1,00;2,00;3,00;6,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;5,00;1,00;3,00;3,00;2,00;2,00;1,00;4,50;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
3,00;1,00;3,00;4,00;1,00;2,00;1,00;2,00;5,00;;1,00;2,00;3,00;4,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;2,00;3,00;1,00;3,00;1,00;2,00;0,00;;2,00;1,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;5,00;5,00;1,00;2,00;2,00;1,00;0,00;;2,00;2,00;3,00;6,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;2,00;1,00;4,00;1,00;2,00;1,00;1,00;3,50;;2,00;1,00;1,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;4,00;4,00;1,00;2,00;2,00;2,00;10,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
5,00;1,00;3,00;3,00;1,00;3,00;1,00;2,00;55,00;;2,00;3,00;3,00;5,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;6,00;6,00;1,00;3,00;3,00;2,00;0,00;;2,00;1,00;2,00;1,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
3,00;6,00;1,00;4,00;1,00;2,00;2,00;1,00;10,00;;2,00;2,00;4,00;6,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;2,00;2,00;3,00;1,00;1,00;1,00;2,00;0,00;;2,00;2,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;4,00;5,00;1,00;2,00;2,00;1,00;15,00;;2,00;2,00;3,00;4,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;2,00;3,00;4,00;1,00;3,00;3,00;2,00;0,00;;2,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
5,00;1,00;6,00;2,00;3,00;2,00;3,00;1,00;0,00;;1,00;1,00;3,00;1,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;3,00;6,00;3,00;3,00;2,00;1,00;0,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;6,00;6,00;3,00;3,00;3,00;1,00;25,00;;3,00;#NUL!;#NUL!;#NUL!;#NUL!;#NUL!;0,00;0,00;1,00;0,00;0,00;0,00
1,00;1,00;1,00;2,00;1,00;2,00;1,00;2,00;0,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;4,00;3,00;2,00;2,00;1,00;1,00;5,00;;1,00;2,00;3,00;7,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;4,00;1,00;2,00;3,00;2,00;0,00;;2,00;2,00;1,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
3,00;5,00;2,00;3,00;1,00;2,00;2,00;1,00;0,00;;2,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;2,00;2,00;2,00;1,00;2,00;1,00;#NUL!;15,00;;#NUL!;#NUL!;#NUL!;#NUL!;#NUL!;#NUL!;0,00;0,00;1,00;0,00;0,00;#NUL!
4,00;5,00;4,00;4,00;1,00;1,00;1,00;2,00;0,00;;2,00;1,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;2,00;3,00;1,00;3,00;1,00;2,00;10,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;7,00;3,00;3,00;1,00;2,00;2,00;2,00;5,00;;2,00;2,00;3,00;6,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;1,00;3,00;1,00;2,00;2,00;2,00;0,00;;1,00;2,00;1,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
5,00;2,00;2,00;5,00;1,00;2,00;1,00;1,00;3,00;;2,00;1,00;1,00;#NUL!;#NUL!;#NUL!;0,00;0,00;1,00;0,00;0,00;0,00
1,00;1,00;2,00;3,00;1,00;1,00;1,00;2,00;5,00;;2,00;2,00;3,00;6,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;4,00;4,00;1,00;2,00;2,00;2,00;1,00;;2,00;1,00;3,00;6,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;2,00;2,00;1,00;2,00;1,00;2,00;1,25;;2,00;1,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;3,00;3,00;1,00;3,00;2,00;2,00;5,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;1,00;4,00;1,00;3,00;1,00;2,00;2,50;;1,00;2,00;1,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;3,00;4,00;1,00;2,00;2,00;2,00;0,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;5,00;3,00;1,00;2,00;3,00;1,00;0,00;;3,00;5,00;3,00;6,00;1,00;3,00;0,00;0,00;0,00;1,00;0,00;0,00
5,00;1,00;3,00;3,00;3,00;2,00;1,00;1,00;5,00;;1,00;2,00;3,00;6,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;2,00;2,00;5,00;1,00;2,00;2,00;2,00;0,00;;2,00;1,00;1,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;2,00;5,00;1,00;3,00;2,00;1,00;0,00;;2,00;2,00;1,00;4,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;2,00;2,00;5,00;1,00;2,00;1,00;1,00;0,00;;1,00;1,00;5,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
5,00;7,00;6,00;6,00;3,00;3,00;3,00;2,00;0,00;;2,00;4,00;3,00;7,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
3,00;6,00;3,00;4,00;1,00;2,00;2,00;1,00;0,00;;1,00;1,00;1,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;5,00;2,00;2,00;2,00;1,00;0,00;;2,00;2,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;4,00;5,00;1,00;3,00;2,00;1,00;0,00;;2,00;2,00;3,00;2,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;3,00;5,00;1,00;2,00;2,00;1,00;10,00;;2,00;2,00;3,00;3,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;7,00;3,00;3,00;1,00;3,00;2,00;2,00;25,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;3,00;5,00;3,00;2,00;3,00;2,00;2,50;;2,00;#NUL!;#NUL!;#NUL!;#NUL!;#NUL!;0,00;0,00;1,00;0,00;0,00;1,00
1,00;1,00;3,00;3,00;1,00;1,00;2,00;2,00;0,00;;2,00;1,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;3,00;3,00;4,00;3,00;2,00;2,00;1,00;0,00;;2,00;1,00;3,00;5,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;2,00;2,00;3,00;1,00;2,00;1,00;1,00;4,00;;1,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;6,00;4,00;1,00;2,00;1,00;2,00;3,50;;1,00;2,00;3,00;7,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;3,00;5,00;1,00;2,00;2,00;2,00;0,00;;1,00;1,00;3,00;6,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;6,00;6,00;1,00;2,00;2,00;1,00;0,00;;2,00;3,00;3,00;6,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
2,00;1,00;5,00;5,00;1,00;2,00;2,00;1,00;7,50;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;2,00;4,00;1,00;2,00;2,00;2,00;5,00;;2,00;1,00;1,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
3,00;1,00;2,00;4,00;1,00;2,00;1,00;2,00;7,50;;2,00;2,00;2,00;5,00;3,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;2,00;3,00;1,00;1,00;3,00;2,00;0,00;;2,00;2,00;4,00;5,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;2,00;2,00;1,00;3,00;2,00;#NUL!;0,00;;#NUL!;#NUL!;#NUL!;#NUL!;#NUL!;#NUL!;0,00;0,00;1,00;0,00;0,00;#NUL!
3,00;1,00;1,00;4,00;1,00;2,00;2,00;1,00;2,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;4,00;1,00;3,00;1,00;2,00;0,00;;2,00;1,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;4,00;3,00;1,00;3,00;2,00;1,00;0,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;2,00;4,00;3,00;3,00;2,00;1,00;1,50;;2,00;1,00;4,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
3,00;1,00;1,00;4,00;1,00;3,00;1,00;2,00;0,00;;2,00;3,00;1,00;5,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;6,00;1,00;3,00;1,00;2,00;1,00;1,00;1,50;;1,00;1,00;1,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;2,00;3,00;1,00;2,00;1,00;2,00;0,00;;2,00;2,00;1,00;7,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;3,00;3,00;1,00;2,00;2,00;1,00;5,00;;1,00;1,00;2,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;6,00;6,00;1,00;2,00;2,00;2,00;0,00;;1,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
1,00;1,00;4,00;5,00;1,00;2,00;2,00;1,00;0,00;;1,00;1,00;1,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;5,00;1,00;1,00;1,00;1,00;7,50;;1,00;2,00;3,00;2,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;3,00;1,00;1,00;1,00;2,00;0,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
5,00;1,00;2,00;4,00;1,00;2,00;2,00;1,00;0,00;;1,00;1,00;3,00;5,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;6,00;4,00;1,00;2,00;2,00;1,00;2,00;;2,00;2,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;0,00
1,00;1,00;3,00;3,00;1,00;2,00;1,00;2,00;10,00;;2,00;2,00;3,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
5,00;1,00;2,00;2,00;1,00;2,00;2,00;2,00;5,00;;2,00;1,00;3,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
3,00;4,00;2,00;4,00;1,00;2,00;3,00;2,00;0,00;;2,00;1,00;5,00;3,00;2,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
2,00;1,00;2,00;4,00;1,00;2,00;2,00;1,00;2,00;;1,00;2,00;1,00;6,00;1,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00
3,00;6,00;4,00;3,00;1,00;2,00;2,00;2,00;2,00;;1,00;1,00;4,00;3,00;1,00;2,00;0,00;0,00;0,00;1,00;0,00;1,00
